clade_name	clade_taxid	SX9	SX99	SX98	SX97	SX96	SX95	SX94	SX93	SX92	SX91	SX90	SX8	SX89	SX88	SX87	SX86	SX85	SX84	SX83	SX82	SX81	SX80	SX7	SX79	SX78	SX77	SX76	SX75	SX74	SX73	SX71	SX70	SX6	SX69	SX68	SX67	SX66	SX65	SX64	SX63	SX62	SX61	SX60	SX5	SX59	SX58	SX57	SX56	SX55	SX54	SX53	SX52	SX51	SX50	SX4	SX49	SX48	SX47	SX46	SX45	SX44	SX43	SX42	SX41	SX40	SX3	SX39	SX38	SX37	SX36	SX35	SX34	SX33	SX32	SX31	SX30	SX2	SX29	SX28	SX27	SX26	SX25	SX24	SX23	SX22	SX21	SX20	SX1	SX19	SX18	SX17	SX16	SX15	SX14	SX142	SX141	SX140	SX13	SX139	SX138	SX137	SX136	SX135	SX134	SX12	SX10	SX105	SX104	SX103	SX102	SX101	SX100	MH133	MH132	MH131	MH130	MH129	MH128	MH127	MH126	MH125	MH124	MH123	MH122	MH121	MH120	MH119	MH118	MH117	MH116	MH115	MH114	MH113	MH112	MH111	MH110	MH109	MH108	MH107	MH106
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4781	2|1239|186801|186802|186803||1898203|	21634.0	41085.0	126872.0	19720.0	25690.0	102055.0	43218.0	17307.0	143639.0	58015.0	17139.0	30184.0	67540.0	21174.0	12640.0	33564.0	32748.0	7711.0	60448.0	43119.0	24985.0	13922.0	35204.0	34324.0	51709.0	44771.0	32137.0	14220.0	20364.0	2969.0	15590.0	37313.0	7747.0	5991.0	29273.0	46537.0	91240.0	7049.0	11429.0	18047.0	13453.0	6453.0	29962.0	82038.0	56586.0	11522.0	50166.0	9718.0	48960.0	46162.0	9730.0	14905.0	77740.0	13665.0	52666.0	46525.0	65945.0	85639.0	15083.0	18705.0	28385.0	20209.0	16885.0	47993.0	18059.0	9480.0	19567.0	16818.0	11603.0	52173.0	43403.0	44711.0	14920.0	6823.0	20351.0	18185.0	42039.0	34131.0	10753.0	23331.0	23204.0	5603.0	59211.0	7807.0	10897.0	21112.0	45606.0	5856.0	26387.0	19030.0	12072.0	24150.0	0	43036.0	17780.0	80680.0	35972.0	19659.0	12195.0	22806.0	18008.0	3912.0	28871.0	1883.0	17130.0	44001.0	0	33768.0	7235.0	18353.0	18378.0	6922.0	15918.0	11224.0	37722.0	12584.0	20646.0	13492.0	11143.0	14312.0	25060.0	16615.0	2061.0	15165.0	18406.0	69783.0	59783.0	13235.0	14272.0	13268.0	19120.0	35223.0	19312.0	17864.0	41149.0	29901.0	46903.0	10545.0	3174.0	27161.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4782	2|1239|186801|186802|186803||1898203|	7485.0	9885.0	14373.0	11641.0	7383.0	62078.0	6437.0	38947.0	12058.0	6538.0	16006.0	12167.0	13609.0	0	2210.0	4321.0	2278.0	20551.0	54177.0	23983.0	12523.0	1520.0	8633.0	21437.0	404.0	14176.0	7349.0	13925.0	0	0	1885.0	0	14652.0	10389.0	16530.0	73956.0	32299.0	948.0	11425.0	658.0	7993.0	6703.0	7207.0	25560.0	25492.0	0	31448.0	5783.0	0	18121.0	3193.0	20332.0	6295.0	4340.0	4508.0	7013.0	58428.0	9818.0	0	817.0	12457.0	553.0	10045.0	2011.0	5353.0	1639.0	1056.0	11853.0	6733.0	19491.0	17373.0	18925.0	0	1609.0	8912.0	123.0	26629.0	35544.0	1755.0	2743.0	0	803.0	34588.0	2159.0	7220.0	10519.0	0	769.0	216851.0	64450.0	0	4435.0	0	46276.0	16083.0	93179.0	4301.0	25464.0	6580.0	44116.0	13675.0	4212.0	34489.0	0	17705.0	6701.0	0	37907.0	186.0	26204.0	1737.0	1724.0	0	29915.0	4103.0	2776.0	11724.0	1137.0	3188.0	2159.0	1447.0	0	0	1979.0	13825.0	52457.0	36707.0	3288.0	4710.0	10233.0	2867.0	0	6103.0	15862.0	79209.0	12248.0	8520.0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB47951	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3755.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB48024	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.0	0	0	0	0	0	644.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2084.0	0	0	0	0	0	203.0	0	0	0	0	0	0	0	0	0	551.0	0	0	0	0	0	0	0	463.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018.0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4808	2|1239|186801|186802|186803||1898203|	44245.0	15144.0	62510.0	26047.0	8334.0	44179.0	59085.0	11033.0	12418.0	25420.0	35300.0	18023.0	56197.0	27552.0	6509.0	36764.0	173461.0	19669.0	33350.0	65489.0	37964.0	16495.0	71789.0	77481.0	11259.0	30436.0	5428.0	25726.0	4084.0	32930.0	9157.0	8650.0	20893.0	29720.0	17421.0	44.0	41745.0	1974.0	14899.0	1695.0	25169.0	18898.0	45772.0	2424.0	10952.0	8394.0	12571.0	19119.0	80966.0	37822.0	32420.0	94697.0	265374.0	22221.0	54148.0	23654.0	36036.0	13708.0	16319.0	15123.0	90938.0	32274.0	8463.0	91689.0	29335.0	4084.0	5811.0	13620.0	17594.0	16196.0	45095.0	43437.0	24422.0	8966.0	69029.0	13182.0	24509.0	6840.0	11174.0	11566.0	36172.0	106873.0	19497.0	23007.0	11595.0	16685.0	8229.0	46798.0	22178.0	10136.0	8748.0	14911.0	0	16742.0	24448.0	78812.0	18660.0	10972.0	28344.0	142361.0	23308.0	112194.0	56256.0	16035.0	5537.0	35207.0	0	16785.0	38509.0	55391.0	27264.0	23152.0	15580.0	39551.0	35961.0	22130.0	3289.0	24676.0	90108.0	34094.0	22071.0	45023.0	1563.0	26905.0	9324.0	935.0	22686.0	9701.0	16216.0	20922.0	25396.0	36409.0	18693.0	31547.0	33646.0	31398.0	5300.0	10037.0	4947.0	33233.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4817	2|1239|186801|186802|186803||1898203|	0	0	11981.0	0	138.0	0	1675.0	0	0	862.0	24835.0	0	3978.0	0	2786.0	21575.0	0	0	0	8625.0	867.0	0	89.0	3722.0	522.0	230.0	15280.0	0	4680.0	0	0	0	1431.0	0	45.0	11986.0	6657.0	0	9950.0	0	671.0	0	352.0	0	1159.0	0	0	382.0	5434.0	31.0	0	3210.0	0	0	0	1746.0	1392.0	4353.0	0	882.0	6090.0	0	2236.0	2016.0	0	0	6982.0	3578.0	0	23826.0	9459.0	2429.0	0	3106.0	0	6189.0	10353.0	8637.0	44.0	6724.0	0	0	59136.0	8980.0	4419.0	1905.0	0	0	0	16843.0	0	6475.0	0	302.0	1472.0	8696.0	0	6589.0	0	589.0	1764.0	0	2385.0	0	0	15.0	0	18506.0	11342.0	0	2113.0	0	16799.0	9086.0	8903.0	0	0	0	0	14504.0	5481.0	0	937.0	5412.0	2191.0	30.0	0	7477.0	4955.0	0	0	3127.0	0	15357.0	571.0	0	868.0	16061.0	1040.0	1603.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4832	2|1239|186801|186802|186803||1898203|	0	0	5055.0	0	0	0	0	0	0	0	0	0	3533.0	0	0	28678.0	0	0	0	0	0	0	0	0	2053.0	12287.0	0	1425.0	0	0	0	0	0	0	0	0	28725.0	0	3827.0	0	0	0	0	33.0	1616.0	0	0	0	0	0	0	0	261.0	0	36778.0	0	0	33.0	0	0	0	0	6416.0	0	0	0	3254.0	31.0	0	27309.0	0	4815.0	0	0	0	0	0	0	0	0	0	0	115224.0	1014.0	3318.0	0	0	3333.0	0	3226.0	0	0	0	0	0	0	0	0	0	0	0	13225.0	36353.0	0	0	1088.0	0	0	5801.0	0	0	0	676.0	0	0	0	0	0	3142.0	3101.0	0	0	0	2724.0	0	0	20016.0	45356.0	17860.0	0	0	4290.0	0	0	0	0	10718.0	933.0	537.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4834	2|1239|186801|186802|186803||1898203|	74308.0	126546.0	171.0	38028.0	37097.0	1015137.0	169269.0	245245.0	309554.0	38256.0	1753147.0	32291.0	35618.0	195567.0	22209.0	18804.0	783363.0	13268.0	243328.0	67848.0	32731.0	237.0	22824.0	80615.0	9507.0	111191.0	450424.0	67106.0	84932.0	63191.0	68187.0	7218.0	51325.0	18715.0	232318.0	42851.0	120828.0	206868.0	18612.0	25367.0	36858.0	137816.0	162650.0	35439.0	33724.0	333.0	243819.0	35877.0	113585.0	9019.0	99067.0	31038.0	357639.0	3693.0	7347.0	82071.0	179808.0	36045.0	167870.0	68641.0	106159.0	27501.0	36059.0	198641.0	58543.0	528.0	149284.0	57108.0	41388.0	341390.0	261536.0	99967.0	160855.0	43028.0	77242.0	158748.0	61124.0	24752.0	58471.0	142328.0	161775.0	2088506.0	273004.0	30606.0	46571.0	78260.0	71201.0	195505.0	50861.0	272833.0	393891.0	16507.0	0	140798.0	137647.0	757973.0	340375.0	702004.0	291732.0	63459.0	25979.0	264057.0	7073.0	456369.0	6324.0	27104.0	0	141014.0	19749.0	144294.0	74346.0	29006.0	87064.0	195677.0	142174.0	123557.0	8857.0	32061.0	186941.0	84329.0	182767.0	193186.0	305690.0	141738.0	17241.0	112447.0	30558.0	250819.0	82924.0	154202.0	63025.0	24521.0	0	40706.0	143606.0	79868.0	148198.0	80019.0	98824.0	15149.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4881	2|1239|186801|186802|186803||1898203|	2456.0	32224.0	0	18124.0	28.0	0	0	0	4316.0	18691.0	646288.0	0	3145.0	0	0	0	0	0	3336.0	0	2811.0	0	0	0	0	0	0	2745.0	0	385.0	0	2827.0	14554.0	0	0	30196.0	0	0	8332.0	32748.0	0	0	833.0	0	0	0	0	0	0	0	0	19253.0	655.0	0	0	0	0	0	0	0	2425.0	0	0	0	621.0	0	3988.0	0	0	1797.0	10449.0	13462.0	6115.0	0	0	671.0	0	1348.0	823.0	0	0	0	327.0	4693.0	0	137.0	0	12903.0	20048.0	3515.0	0	0	0	0	334.0	0	0	137.0	0	0	0	15597.0	1481.0	0	0	0	0	0	3077.0	72340.0	3818.0	0	0	42654.0	0	0	0	1052.0	3187.0	0	10114.0	0	0	0	6367.0	0	2470.0	0	6780.0	0	0	0	0	1543.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4883	2|1239|186801|186802|186803||1898203|	28848.0	54055.0	1192.0	136832.0	0	0	5896.0	0	0	113473.0	0	89312.0	156844.0	0	5051.0	225915.0	0	42335.0	0	0	611482.0	129962.0	379817.0	145332.0	36031.0	14191.0	0	200749.0	826222.0	81355.0	0	2514.0	39227.0	898.0	426581.0	0	0	12488.0	557900.0	1742382.0	35679.0	6146.0	35190.0	0	298467.0	37293.0	0	13859.0	0	98036.0	6728.0	210695.0	0	915493.0	134016.0	219209.0	289683.0	4495.0	0	141676.0	103812.0	112300.0	19392.0	550725.0	10371.0	154122.0	44155.0	135832.0	0	25468.0	77197.0	49250.0	49580.0	8154.0	0	0	66570.0	53446.0	34079.0	1544.0	0	0	0	0	8580.0	0	0	108123.0	0	0	0	2624.0	0	0	15293.0	0	0	0	0	0	143657.0	6045.0	0	0	138175.0	58188.0	0	1337.0	26253.0	0	186058.0	22219.0	0	17160.0	41217.0	0	0	0	3388.0	32578.0	74715.0	0	0	3144.0	0	0	8116.0	0	1839.0	0	1289.0	0	68776.0	46387.0	0	42656.0	0	0	0	18537.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4887	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	0	0	582.0	0	0	0	0	0	0	0	0	0	0	0	806.0	0	0	0	0	0	0	0	0	774.0	0	147.0	0	0	2326.0	0	5574.0	0	2076.0	0	0	0	0	0	0	0	0	0	0	0	0	0	709.0	0	0	0	0	0	0	0	10642.0	0	144.0	0	4335.0	0	0	0	3427.0	0	973.0	0	0	0	0	40.0	0	0	0	222.0	0	8242.0	15329.0	0	12806.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1483.0	0	0	0	0	0	1411.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4888	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4898	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	1803.0	5217.0	0	0	0	0	0	0	0	0	0	0	23350.0	0	0	0	0	0	100.0	0	0	0	0	213.0	0	0	0	0	0	0	0	0	30047.0	0	0	338143.0	0	0	11710.0	0	0	0	0	0	0	4003.0	0	0	0	0	55391.0	0	3993.0	0	0	0	0	0	0	0	82.0	0	0	0	0	0	0	6123.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14917.0	0	0	0	0	0	1224.0	0	0	0	0	0	0	13013.0	0	0	0	0	0	17369.0	0	0	0	0	0	73538.0	21717.0	0	0	0	0	0	0	0	0	10285.0	0	0	0	2468.0	0	0	0	0	723.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4905	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1061.0	0	0	1054.0	845.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5101.0	0	0	0	0	0	0	0	262.0	1842.0	4438.0	0	480.0	0	0	2498.0	0	0	0	0	0	0	0	0	0	0	1197.0	0	0	0	0	94.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.0	0	0	0	2937.0	1460.0	0	0	0	0	0	0	0	0	2568.0	4534.0	0	427.0	0	722.0	0	32252.0	0	0	0	0	0	0	0	947.0	1303.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4906	2|1239|186801|186802|186803||1898203|	0	0	0	754.0	0	2676.0	0	0	1563.0	215.0	3675.0	0	1942.0	0	0	4945.0	0	3530.0	0	98.0	0	0	49.0	0	0	0	0	0	0	0	0	0	0	0	0	3501.0	0	624.0	0	0	0	0	0	651.0	0	0	0	0	0	0	0	564.0	0	369.0	0	0	0	0	0	2387.0	0	0	0	6970.0	0	0	1075.0	3870.0	0	1001.0	0	0	0	0	0	0	0	708.0	3269.0	0	0	0	2811.0	0	546.0	3495.0	0	906.0	0	0	0	0	0	0	5675.0	0	0	0	0	0	0	628.0	0	0	1269.0	0	0	0	1112.0	0	1851.0	0	203.0	1168.0	0	0	4286.0	2005.0	0	0	0	0	351.0	0	0	0	1523.0	0	0	0	0	0	412.0	0	0	26.0	0	0	4427.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4907	2|1239|186801|186802|186803||1898203|	0	186.0	0	0	0	5249.0	0	2756.0	0	0	2498.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2264.0	0	0	0	168.0	0	0	0	0	562.0	0	876.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.0	0	0	0	0	0	0	0	0	0	0	0	8658.0	0	1242.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12580.0	0	0	4206.0	0	0	0	0	0	32973.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.0	0	0	0	0	3103.0	0	0	0	0	0	0	0	0	0	0	4624.0	1485.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4909	2|1239|186801|186802|186803||1898203|	1548.0	7950.0	0	0	0	337752.0	89891.0	4971.0	22476.0	0	45741.0	8715.0	7338.0	12403.0	0	2364.0	9440.0	0	168.0	0	0	0	0	0	0	17528.0	7072.0	40866.0	0	2122.0	0	0	57438.0	0	0	0	1450.0	37341.0	11201.0	27216.0	13401.0	12827.0	0	43960.0	0	0	0	5270.0	4157.0	5883.0	11128.0	1728.0	996.0	1561.0	0	9524.0	0	1349.0	267824.0	1978.0	19809.0	0	34739.0	134227.0	177.0	622.0	16667.0	674.0	9710.0	14355.0	9509.0	16372.0	3447.0	14758.0	150924.0	0	10180.0	12033.0	28877.0	260.0	0	774.0	99455.0	298.0	34761.0	5670.0	0	4456.0	0	4790.0	5255.0	2977.0	0	54714.0	10572.0	1984.0	0	623.0	125986.0	0	1097.0	20907.0	0	0	45396.0	17063.0	0	21751.0	61512.0	0	8112.0	0	16364.0	121888.0	0	0	1935.0	298.0	1143.0	17557.0	0	3905.0	8747.0	14269.0	12367.0	4756.0	0	30193.0	1222.0	0	4490.0	13025.0	0	0	0	322.0	0	8921.0	17443.0	22348.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4913	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023.0	0	0	0	0	0	0	0	1428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34181.0	0	0	0	0	0	0	0	1933.0	0	0	0	2180.0	0	0	0	0	36.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18678.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4915	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4953	2|1239|186801|186802|186803||1898203|	7197.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.0	0	1459.0	77507.0	2742.0	0	13755.0	0	0	60225.0	0	0	0	23.0	0	0	203.0	8520.0	42379.0	0	0	0	0	0	0	23.0	0	0	0	38466.0	5925.0	4003.0	2481.0	3897.0	1674.0	20843.0	92353.0	0	0	19844.0	15726.0	27767.0	11112.0	198.0	4931.0	0	0	846.0	0	0	0	14460.0	1298.0	1686.0	0	1234.0	2824.0	0	0	0	0	0	0	0	0	0	0	4247.0	3759.0	5889.0	0	22.0	0	24145.0	2127.0	0	0	0	0	0	477.0	0	3140.0	0	1868.0	0	0	3970.0	4522.0	0	0	0	0	0	28775.0	0	359.0	0	0	0	1141.0	0	0	4301.0	0	0	0	0	0	0	34291.0	26239.0	277326.0	12869.0	17341.0	138.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4957	2|1239|186801|186802|186803||1898203|	48455.0	118378.0	9808.0	105871.0	16966.0	11270.0	29266.0	144680.0	10347.0	35285.0	355183.0	72733.0	9927.0	47053.0	1763.0	10239.0	20617.0	10432.0	87191.0	13404.0	47282.0	856.0	15465.0	24569.0	20466.0	13398.0	212976.0	1255.0	26696.0	64708.0	26136.0	4636.0	169116.0	46457.0	112005.0	31917.0	56227.0	138237.0	145624.0	41073.0	158510.0	185889.0	221116.0	100498.0	36923.0	6069.0	67991.0	35497.0	47334.0	179654.0	202307.0	235548.0	27658.0	34754.0	19597.0	148825.0	67238.0	24696.0	34330.0	73837.0	40644.0	160699.0	141115.0	171641.0	90467.0	5656.0	108431.0	74796.0	28233.0	154813.0	40040.0	55662.0	43291.0	32270.0	66196.0	105465.0	115053.0	109786.0	35848.0	199049.0	68395.0	32565.0	70779.0	86128.0	132229.0	155934.0	58855.0	69015.0	43985.0	92928.0	61007.0	6467.0	962.0	103559.0	45845.0	72200.0	104502.0	3633.0	274285.0	74247.0	15400.0	36177.0	45059.0	54675.0	70218.0	76286.0	0	55815.0	39404.0	76956.0	32282.0	40517.0	48852.0	249456.0	62640.0	110825.0	221959.0	343022.0	29794.0	89464.0	57941.0	135102.0	301388.0	132250.0	50213.0	134678.0	196753.0	131941.0	57236.0	19621.0	31652.0	15165.0	44600.0	76170.0	79886.0	53565.0	366987.0	30557.0	114332.0	94798.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4963	2|1239|186801|186802|186803||1898203|	3140.0	10148.0	0	285.0	0	0	0	0	0	0	1248.0	4184.0	3627.0	0	0	0	467.0	0	0	0	0	0	728.0	7088.0	340.0	0	13215.0	2856.0	5503.0	10321.0	0	0	2774.0	0	1579.0	0	0	28337.0	920.0	2186.0	0	0	784.0	0	1446.0	0	0	6085.0	0	1705.0	0	8320.0	0	0	2525.0	938.0	8720.0	0	0	1410.0	0	621.0	5619.0	24959.0	0	0	8105.0	5130.0	0	1127.0	3424.0	5531.0	1303.0	0	0	0	5937.0	0	2842.0	5535.0	0	0	4239.0	0	2384.0	2684.0	0	5029.0	0	0	0	0	0	1120.0	0	0	0	52.0	0	0	0	4786.0	0	0	0	0	0	0	0	0	24153.0	0	763.0	2243.0	0	0	0	664.0	0	9414.0	306.0	0	0	0	0	0	0	12353.0	0	0	0	0	76.0	0	0	4833.0	0	233.0	892.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4964	2|1239|186801|186802|186803||1898203|	0	0	0	0	15026.0	0	0	0	2110.0	0	0	0	1053.0	0	9448.0	1491.0	0	0	23723.0	0	1261.0	305.0	528.0	1629.0	222.0	164.0	0	164.0	0	0	0	0	9294.0	0	0	0	949.0	0	0	0	640.0	1667.0	5119.0	0	8149.0	0	0	2144.0	0	0	0	1487.0	0	0	698.0	1243.0	379.0	0	0	0	0	0	1309.0	3499.0	0	1747.0	0	0	0	0	0	0	0	0	0	0	4969.0	0	0	0	0	0	0	0	0	0	0	699.0	0	0	0	44.0	0	0	5069.0	0	15248.0	0	0	0	615.0	0	0	0	0	0	0	0	0	0	2698.0	0	0	0	0	0	14452.0	38775.0	0	0	0	0	0	0	0	14504.0	28441.0	0	0	0	0	0	7534.0	16515.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB5050	2|1239|186801|186802|186803||1898203|	0	0	0	0	0	0	0	0	0	0	0	0	0	35240.0	0	0	0	0	0	0	139.0	0	2940.0	0	0	0	0	0	0	0	0	0	9729.0	0	0	0	0	0	0	0	0	0	0	0	0	0	59382.0	8084.0	0	0	3297.0	33174.0	7508.0	0	0	0	4610.0	0	0	0	0	0	0	0	0	4888.0	0	0	0	5162.0	0	1341.0	0	0	0	0	0	0	2321.0	0	0	0	0	0	0	0	0	0	993.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6842.0	0	2268.0	0	0	0	0	0	0	0	0	2158.0	0	0	0	139.0	0	0	0	0	273.0	0	0	0	0	0	0	6373.0	0	0	0	0
